system:index,began,cause,country,deaths,displaced,ended,severity,.geo
DFO_4130_From_20140324_to_20140330,,Torrential Rain,Australia,1.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4137_From_20140418_to_20140501,,Torrential Rain,Tanzania,41.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4140_From_20140510_to_20140516,,Heavy Rain,Tanzania,0.0,22000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4146_From_20140530_to_20140610,,Heavy Rain,China,6.0,500.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4150_From_20140603_to_20140714,,Heay Rain,Paraguay,9.0,265000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4153_From_20140617_to_20140625,,Heavy Rain,Philippines,0.0,35000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4154_From_20140623_to_20140625,,Monsoonal Ran,India,0.0,10000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4156_From_20140711_to_20140714,,Heavy Rain,Thailand,0.0,500.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4157_From_20140705_to_20140714,,Heavy Rain,New Zealand,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4159_From_20140522_to_20140729,,Heavy Rain,Brazil,0.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4163_From_20140703_to_20140729,,Heavy Rain,Brazil,10.0,50000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4171_From_20140811_to_20140908,,Monsoonal Rain,India,31.0,4000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4174_From_20140814_to_20140908,,Monsoonal Rain,India,0.0,10000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4175_From_20140813_to_20140819,,Heavy Rain,Niger,12.0,10000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4176_From_20140815_to_20140908,,Monsoonal Rain,India,1.0,75000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4178_From_20140820_to_20140908,,Monsoonal Rain,Bangladesh,17.0,500000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4179_From_20140901_to_20141011,,Monoonal Rain,Pakistan,300.0,30000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4184_From_20140901_to_20140908,,Monsoonal Rain,Thailand,0.0,400.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4186_From_20140921_to_20141011,,Heavy Rain,South Sudan,7.0,3000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4188_From_20140924_to_20141011,,Monsoonal rain,India,59.0,30000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4189_From_20140919_to_20141011,,Tropical Storm Fung-Wong,Philippines,5.0,83000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4197_From_20141018_to_20141027,,Tropical Storm Trudy,Mexico,6.0,4000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4198_From_20141012_to_20141027,,Tropical Storm Hudhug,India,42.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4199_From_20141019_to_20141022,,Torrential Rain,Spain,1.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4201_From_20141024_to_20141116,,Heavy Rain,Somalia,0.0,21000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4206_From_20141107_to_20141116,,Monsoonal Rain,Thailand,0.0,1000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4211_From_20141204_to_20141214,,Heavy Rain,Bulgaria,40.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4213_From_20141211_to_20141214,,Torrential Rain,USA,3.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4215_From_20141220_to_20150101,,Monsoonal Rain,Sri Lanka,39.0,1000000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4216_From_20141220_to_20150101,,Monsoonal Rain,Malaysia,34.0,215000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4217_From_20141210_to_20150101,,Tropical Storm Jangmai,Philippines,53.0,80186.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4218_From_20150105_to_20150111,,Heavy Rain,Australia,1.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4219_From_20150101_to_20150209,,Heavy Rain,Malawi,276.0,336000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4220_From_20150105_to_20150209,,Heavy Rain,Bolivia,23.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4221_From_20150201_to_20150209,,Heavy Rain,Greece,3.0,500.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4222_From_20150205_to_20150209,,Heavy Rain,Indonesia,0.0,300.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4224_From_20150105_to_20150209,,Tropical Storms Fundi and Chedza,Madagascar,0.0,20000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4225_From_20150220_to_20150224,,Monsoonal Rain,Bolivia,0.0,4000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4226_From_20150222_to_20150224,,Tropical Storm Marcia,Australia,0.0,350.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4227_From_20150220_to_20150224,,Heavy Rain,Dominican Republic,0.0,12000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4230_From_20150310_to_20150323,,Heavy Rain,USA,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4231_From_20150315_to_20150323,,Torrential Rain,Indonesia,0.0,4000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4233_From_20150309_to_20150323,,Torrential Rain,Angola,0.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4239_From_20150320_to_20150331,,Heavy Rain,India,44.0,2907.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4241_From_20150305_to_20150415,,Heavy Rain,Madagascar,0.0,25000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4242_From_20150323_to_20150415,,Snowmelt,Kazahkstan,0.0,5600.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4251_From_20150517_to_20150521,,Torrential Rain,India,8.0,200.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4258_From_20150515_to_20150602,,Heavy Rain,Russia,0.0,1200.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4259_From_20150602_to_20150629,,Monsoonal Rain,India,3.0,9000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4265_From_20150624_to_20150629,,Monsoonal Rain,India,81.0,9000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4272_From_20150715_to_20150819,,Monsoonal Rain,Pakistan,166.0,803000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4274_From_20150718_to_20150721,,Torrential Rain,USA,3.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4275_From_20150716_to_20150721,,Heavy Rain,Guyana,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4276_From_20150710_to_20150721,,Heavy Rain,Brazil,3.0,1000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4280_From_20150725_to_20150805,,Torrential Rain,Vietnam,20.0,3000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4282_From_20150715_to_20150819,,Monsoonal Rain and Tropical Storm K,India,206.0,300000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4283_From_20150715_to_20150819,,Monsoonal Rain,Myanmar,88.0,85400.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4288_From_20150813_to_20150911,,Monsoonal Rain,India,5.0,18000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4293_From_20150907_to_20150911,,Torrential Rain,Vietnam,2.0,100.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4294_From_20150830_to_20150911,,Heavy Rain,Nigeria,30.0,2000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4300_From_20151022_to_20151028,,Tropical Storm Koppu,Philippines,54.0,60000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4301_From_20151014_to_20151028,,Heavy Rain,"Uruguay,",0.0,10000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4305_From_20151024_to_20151028,,Torrential Rain,Egypt,0.0,6.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4306_From_20151002_to_20151008,,Tropical Storm Joaquin,Bahamas,0.0,300.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4309_From_20151110_to_20151204,,Tropical Storm Rovan,India,180.0,400000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4314_From_20151215_to_20160129,,Heavy Rain,USA,31.0,4000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4315_From_20151201_to_20160129,,Heavy Rain,Paraguay,12.0,170000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4317_From_20151201_to_20160106,,Heavy Rain,Kenya,112.0,100000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4318_From_20151212_to_20160106,,"Tropical storms Melor, Onyok",Philippines,40.0,20000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4319_From_20151205_to_20160126,,Heavy Rain,United Kingdom,3.0,64000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4322_From_20160115_to_20160129,,Heavy Rain,Brazil,0.0,500.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4324_From_20160114_to_20160129,,Heavy Rain,Tanzania,1.0,400.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4325_From_20160105_to_20160129,,Heavy Rain,Brazil,0.0,1700.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4326_From_20160119_to_20160129,,Torrential Rain,Ecuador,7.0,2300.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4327_From_20160127_to_20160129,,Torrential Rain,Australia,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4328_From_20160127_to_20160129,,Heavy Rain,United Kingdom,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4330_From_20160118_to_20160310,,Torrential Rain,Indonesia,1.0,37000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4334_From_20160306_to_20160310,,Heavy Rain,Serbia,0.0,420.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4335_From_20160228_to_20160310,,Heavy Rain,Bolivia,0.0,120.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4337_From_20160308_to_20160325,,Heavy Rain,USA,5.0,3500.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4339_From_20160312_to_20160413,,Heavy Rain,Pakistan,121.0,2400.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4340_From_20160305_to_20160325,,Heavy Rain,Argentina,0.0,1600.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4346_From_20160401_to_20160413,,Heavy Rain,Uruguay,1.0,10000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4350_From_20160412_to_20160511,,Heavy Rain,Uruguay,10.0,10000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4355_From_20160420_to_20160501,,Heavy Rain,India,18.0,3000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4357_From_20160422_to_20160530,,Heavy Rain,Tanzania,5.0,14000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4358_From_20160415_to_20160530,,Snowmelt and Rain,Russia,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4359_From_20160526_to_20160624,,Heavy Rain,USA,11.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4364_From_20160617_to_20160624,,Torrential Rain,Indonesia,43.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4365_From_20160601_to_20160816,,Monsoonal Rain,Myanmar,16.0,25000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4369_From_20160630_to_20160706,,Torrential Rain,Sudan,0.0,4000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4376_From_20160718_to_20160719,,Torrential Rain,Malaysia,0.0,441.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4378_From_20160707_to_20160803,,Monsoonal Rain,India,20.0,15000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4381_From_20160725_to_20160803,,Heavy Rain,South Africa,7.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4382_From_20160725_to_20160826,,Monsoonal Rain,Bangladesh,42.0,25000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4386_From_20160730_to_20160731,,Torrential Rain,USA,2.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4388_From_20160814_to_20160826,,Heavy Rain,USA,13.0,40000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4390_From_20160815_to_20160826,,Monsoonal Rain,Thailand,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4391_From_20160914_to_20160922,,Heavy Rain,Mali,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4403_From_20161006_to_20161016,,Monsoonal Rain,Thailand,3.0,100000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4412_From_20161010_to_20161110,,Heavy Rain,Argentina,0.0,50.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4423_From_20161201_to_20161207,,Monsoonal  Rain,Thailand,11.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4427_From_20161226_to_20170105,,Heavy Rain,Argentina,1.0,700.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4428_From_20161225_to_20170105,,Heavy Rain,Australia,0.0,100.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4432_From_20161231_to_20170207,,Heavy Rain,Thailand,96.0,1000000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4434_From_20170104_to_20170105,,Heavy Rain,USA,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4435_From_20170105_to_20170121,,Heavy Rain,Brazil,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4439_From_20170101_to_20170207,,Heavy Rain,Mozambique,6.0,1200.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4444_From_20170216_to_20170303,,Heavy Rain,USA,5.0,14000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4451_From_20170313_to_20170322,,Heavy Rain,Australia,1.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4455_From_20170309_to_20170322,,Heavy Rain,Namibia,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4458_From_20170328_to_20170408,,Tropical Cyclone Debbie,Australia,6.0,20000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4459_From_20170330_to_20170418,,Heavy Rain,Bangladesh,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4461_From_20170405_to_20170421,,Heavy Rain,New Zealand,0.0,2200.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4462_From_20170405_to_20170421,,Heavy Rain and storm surge,Argentina,1.0,8000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4464_From_20170405_to_20170421,,Heavy Rain,Argentina,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4465_From_20170414_to_20170421,,Snowmelt,Kazakhstan,0.0,7000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4472_From_20170508_to_20170515,,Heavy Rain,Kenya,13.0,6000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4483_From_20170602_to_20170703,,Monsoonal Rain,India,6.0,113.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4485_From_20170612_to_20170614,,Heavy Rain,Philippines,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4495_From_20170804_to_20170821,,Heavy Rain,Venezuela,0.0,1080.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4499_From_20170727_to_20170810,,Monsoonal Rain,India,39.0,47000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4500_From_20170802_to_20170810,,Heavy Rain,Vietnam,12.0,3600.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4503_From_20170725_to_20170729,,Heavy Rain,Germany,0.0,12.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4507_From_20170810_to_20170826,,Monsoonal Rain,India,253.0,422106.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4508_From_20170810_to_20170826,,Monsoonal Rain,Bangladesh,117.0,300000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4515_From_20170823_to_20170826,,Tropical Storm Hato,China,16.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4516_From_20170908_to_20170919,,Tropical Storm Irma,USA,84.0,3000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4562_From_20180113_to_20180122,,Heavy Rain,Paraguay,0.0,5000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4569_From_20180201_to_20180221,,Heavy Rain,Argentina,0.0,10000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4577_From_20180210_to_20180221,,Heavy Rain,Bolivia,6.0,12000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4579_From_20180305_to_20180326,,Heavy Rain,Australia,0.0,100.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4580_From_20180307_to_20180314,,Heavy Rain and Snowmelt,Albania,0.0,800.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4581_From_20180310_to_20180314,,Heavy Rain and Snowmelt,Croatia,0.0,10.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4583_From_20180226_to_20180302,,Heavy RAin,Greece,0.0,30.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4584_From_20180305_to_20180306,,Torrential Rain,Indonesia,0.0,3000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4586_From_20180301_to_20180314,,Heavy Rain,Angola,8.0,3000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4589_From_20180321_to_20180324,,Heavy Rain,USA,0.0,30000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4590_From_20180316_to_20180323,,Tropical Storm Eliakim,Madagascar,17.0,6000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4594_From_20180403_to_20180408,,Torrential Rain,USA,0.0,12.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4597_From_20180325_to_20180408,,Heavy Rain,Greece,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4602_From_20180428_to_20180501,,Torrential Rain,Burundi,0.0,2576.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4603_From_20180423_to_20180425,,Torrential Rain,Rwanda,18.0,360.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4632_From_20180615_to_20180620,,Monsoonal Rain,Myanmar,1.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4640_From_20180625_to_20180711,,Monsoonal Rain,India,3.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4645_From_20180703_to_20180711,,Monsoonal Rain,Pakistan,6.0,13.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4652_From_20180717_to_20180723,,Tropical Storm  Son-Tinh,Cambodia,0.0,6800.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4653_From_20180717_to_20180723,,Tropical Storm Son-Tinh,Vietnam,5.0,1400.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4654_From_20180711_to_20180719,,Heavy Rain,Mongolia,0.0,30.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4662_From_20180726_to_20180904,,Heavy Rain,Colombia,0.0,5000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4665_From_20180802_to_20180810,,Monsoonal Rain,India,0.0,25000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4666_From_20180715_to_20180810,,Monsoonal Rain,Myanmar,11.0,120000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4667_From_20180820_to_20181002,,Heavy Rain,Nigeria,108.0,148000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4673_From_20180901_to_20180907,,Monsoonal Rain,India,20.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4676_From_20180915_to_20181002,,Tropical Stom Florence,USA,12.0,1500000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4683_From_20180901_to_20181002,,"Heavy Rain, Dam releases",Ghana,34.0,100000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4695_From_20181023_to_20181027,,Tropical Storm Willa,Mexico,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4703_From_20181029_to_20181107,,Heavy Rain,Paraguay,0.0,10000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4704_From_20181124_to_20181129,,Tropical Storm Usagi,Vietnam,1.0,100000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4711_From_20181205_to_20181210,,Heavy Rain,USA,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
